Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Rainfall_mm_was_missing,Soil_Moisture_pct_was_missing,Yield_Outlier,Yield_Index,Price_Index,Cost_per_ha,Revenue_per_ha,Profit_per_ha,BCR,Loss_Making,Water_per_ha,NPK_total,Rain_Band,Temp_Band,Profit_Robust_Z,Water_Ratio
SF12348,Madhya Pradesh,Indore,Pulses,Rabi,10.4,400.1,27.6,42.7,9.1,8.03,28.7,143.5,53.5,119.3,Flood,155.3,6.55,0.92,0.3,3.12,94498,559969,294834,-265135,5003,0.624,28.0,False,False,False,0.3191489361702128,1.3291512240405645,53843.17307692308,28349.423076923074,-25493.75,0.5265184322703578,True,481.05769230769226,316.3,Mid-low,Warm,-0.7275520555359425,1.345526169745081
SF12349,Tamil Nadu,Krishna,Cotton,Rabi,5.58,750.8,21.8,42.0,7.6,6.77,24.4,86.2,51.5,122.6,Sprinkler,129.3,2.96,0.9,1.69,9.43,70074,397191,660798,263607,4429,2.129,50.6,False,False,False,1.3629032258064515,1.027606079936649,71181.18279569893,118422.58064516129,47241.397849462366,1.6636781800191847,False,793.7275985663082,260.29999999999995,Mid-high,Cool,0.7399300017602213,1.1087546390338965
SF12350,Gujarat,Erode,Pulses,Rabi,6.07,771.0,21.2,76.7,6.4,5.36,18.1,80.2,66.0,115.6,Flood,265.7,3.8,0.65,0.3,1.82,62765,453256,114232,-339024,2661,0.684,51.7,False,False,False,0.3191489361702128,0.88281420323082,74671.49917627676,18819.110378912683,-55852.38879736408,0.25202534550011474,True,438.3855024711697,261.79999999999995,Mid-high,Cool,-1.5861617026832084,1.2261713624870638
SF12351,Madhya Pradesh,Raichur,Chilli,Zaid,11.3,576.0,30.7,48.8,8.7,5.68,15.9,109.5,48.4,138.0,Flood,147.4,1.81,0.67,0.56,6.33,101799,758215,644388,-113827,7997,0.792,66.2,False,False,False,0.36012861736334406,0.9883877858148454,67098.67256637168,57025.486725663715,-10073.185840707964,0.8498750354450915,True,707.6991150442477,295.9,Mid-low,Hot,-1.0301001581785523,1.213751347456624
SF12352,Punjab,Nashik,Sugarcane,Rabi,1.43,467.5,21.0,50.7,6.1,5.8,28.8,124.8,59.0,61.7,Flood,123.3,6.53,0.82,21.08,30.14,4380,88951,132013,43062,4329,6.962,39.9,False,False,False,0.43889235894232764,1.2557339449541285,62203.496503496506,92316.78321678322,30113.286713286714,1.4841092286764623,False,3027.2727272727275,245.5,Mid-low,Cool,-0.8761333654692313,1.8003305043251183
SF12353,Punjab,Nalgonda,Maize,Rabi,7.24,382.1,24.6,50.8,6.7,6.68,18.9,136.4,59.9,137.0,Flood,233.9,6.46,0.72,3.67,26.57,17424,547461,462956,-84505,5490,4.84,30.5,False,False,False,1.287719298245614,0.8305448305448305,75616.16022099447,63944.19889502762,-11671.961325966851,0.8456419726701994,True,758.2872928176795,333.3,Mid-low,Mild,-0.04274617473564998,1.428833830178753
SF12354,Tamil Nadu,Krishna,Rice,Rabi,10.09,265.0,23.1,43.7,8.0,6.61,33.0,121.1,37.0,99.5,Flood,245.7,4.74,0.75,2.62,26.44,24394,833287,644977,-188310,18396,1.437,27.6,False,False,False,1.0650406504065042,1.1065798725305631,82585.43111992071,63922.398414271556,-18663.03270564916,0.7740154352582004,True,1823.191278493558,257.6,Low,Cool,-0.18081656530752657,1.2987922259128473
SF12355,Maharashtra,Nalgonda,Maize,Kharif,1.42,972.5,27.0,67.8,7.9,6.29,34.5,132.8,88.2,108.1,Rainfed,167.2,1.47,0.71,3.42,4.86,21094,79289,102517,23228,460,10.565,56.8,False,False,False,1.2,1.0054816721483388,55837.32394366198,72195.07042253521,16357.74647887324,1.292953625345256,False,323.943661971831,329.1,High,Warm,0.9281566970983446,0.6104040878456758
SF12356,Tamil Nadu,Warangal,Cotton,Rabi,13.23,474.4,21.5,49.1,7.8,5.87,23.5,128.8,50.0,64.3,Sprinkler,173.4,5.5,0.68,0.52,6.88,55912,876264,384675,-491589,9043,0.761,32.6,True,False,False,0.41935483870967744,0.8199262371409927,66233.10657596371,29075.96371882086,-37157.142857142855,0.4389944126427652,True,683.5222978080121,243.10000000000002,Mid-low,Cool,-1.2635353722188076,0.9548093325048094
SF12357,Karnataka,Guntur,Wheat,Rabi,11.63,289.3,20.1,59.5,6.6,5.97,28.7,111.8,58.3,144.9,Flood,115.7,6.79,0.99,1.04,12.1,26464,843168,320214,-522954,7146,1.693,41.2,False,False,False,0.4695259593679459,1.1094388664137338,72499.3981083405,27533.44797936371,-44965.95012897678,0.37977484914038484,True,614.4453998280309,315.0,Low,Cool,-1.1977584112230975,1.2059593731050868
SF12358,Maharashtra,Rajkot,Cotton,Kharif,4.25,1042.7,28.4,76.4,6.9,7.79,27.3,133.0,67.9,108.7,Flood,251.7,6.4,0.8,0.33,1.4,65782,291205,92095,-199110,5009,0.279,45.4,False,False,False,0.26612903225806456,0.9646656841395188,68518.82352941176,21669.41176470588,-46849.41176470588,0.31625487199739016,True,1178.5882352941176,309.6,High,Warm,-1.4936119231760017,1.646364792850225
SF12359,Madhya Pradesh,Ludhiana,Rice,Rabi,5.59,392.6,25.5,53.6,9.0,6.52,35.0,99.2,52.3,121.5,Flood,153.0,5.34,0.78,3.53,19.73,21492,335488,424037,88549,9960,1.981,36.1,False,False,False,1.4349593495934958,0.9749370591303953,60015.74239713775,75856.35062611807,15840.608228980322,1.263940886112171,False,1781.7531305903399,273.0,Mid-low,Mild,0.9525960237563779,1.2692728085111824
SF12360,Karnataka,Erode,Maize,Kharif,10.13,930.6,27.1,62.9,7.2,6.84,34.6,139.7,82.9,104.4,Rainfed,293.0,4.3,0.68,4.28,43.36,22258,804906,965107,160201,3526,12.297,47.4,False,False,False,1.5017543859649123,1.0609657276323943,79457.65054294174,95272.1618953603,15814.511352418558,1.1990306942674052,False,348.0750246791708,327.0,High,Warm,0.9093399278323847,0.6558745945139859
SF12361,Punjab,Krishna,Sugarcane,Zaid,8.18,338.7,29.5,46.7,5.7,5.91,29.4,131.5,84.0,98.1,Flood,249.0,6.63,0.74,27.46,224.62,3324,614528,746637,132109,15281,14.699,36.3,False,False,False,0.5717260045804705,0.9529816513761468,75125.67237163814,91275.91687041565,16150.244498777507,1.214976372109977,False,1868.0929095354525,313.6,Low,Warm,-1.0522657332204575,1.1109618963799257
SF12362,Telangana,Rajkot,Groundnut,Zaid,3.62,202.0,25.1,34.6,8.2,7.36,21.0,161.3,49.7,116.4,Drip,207.7,7.68,0.72,0.79,2.86,54520,306656,155927,-150729,1596,1.792,35.3,False,False,False,0.5642857142857144,0.9679452468242625,84711.60220994474,43073.756906077346,-41637.845303867405,0.5084752947928624,True,440.88397790055245,327.4,Low,Mild,-1.4473246631975238,0.9441699957501062
SF12363,Tamil Nadu,Raichur,Cotton,Kharif,4.65,859.2,29.5,57.8,7.5,5.52,39.0,164.5,71.4,112.6,Flood,255.0,4.44,0.73,0.33,1.53,76696,260969,117345,-143624,4724,0.324,47.0,False,False,False,0.26612903225806456,1.1247149571427524,56122.365591397844,25235.48387096774,-30886.881720430105,0.449651107986006,True,1015.9139784946236,348.5,High,Warm,-1.1146909613079536,1.4191258292516038
SF12364,Punjab,Raichur,Chilli,Rabi,8.27,398.0,19.3,57.0,9.2,6.75,23.1,143.3,79.4,96.2,Flood,116.6,5.63,0.91,2.02,16.71,114087,579989,1906394,1326405,6726,2.484,51.5,False,False,False,1.2990353697749195,1.1076945482790426,70131.6807738815,230519.2261185006,160387.5453446191,3.2869485455758642,False,813.3010882708586,318.90000000000003,Mid-low,Cool,0.720238973103125,1.3948657993093203
SF12365,Karnataka,Guntur,Rice,Zaid,14.54,80.0,36.4,54.1,8.3,6.05,19.3,111.9,51.7,96.4,Flood,236.1,3.33,0.84,1.11,16.14,23938,972251,386359,-585892,26615,0.606,53.8,False,False,False,0.451219512195122,1.0858944407902198,66867.33149931225,26572.145804676755,-40295.18569463549,0.39738606594387665,True,1830.467675378267,260.0,Low,Hot,-0.8914127187026282,1.3039757345320444
SF12366,Punjab,Warangal,Groundnut,Kharif,7.97,1040.9,27.8,74.9,6.0,6.19,33.2,98.5,81.3,76.0,Sprinkler,98.4,4.57,0.7,1.56,12.43,56066,469058,696900,227842,4358,2.852,50.7,False,False,False,1.1142857142857143,0.9953928504851266,58852.94855708908,87440.40150564618,28587.45294855709,1.4857437672953024,False,546.8005018820577,255.8,High,Warm,0.529340958859302,1.1709943055689604
SF12367,Madhya Pradesh,Guntur,Pulses,Kharif,10.7,517.4,29.4,73.9,7.5,6.2,36.2,153.2,34.8,101.5,Sprinkler,168.1,4.97,0.84,1.01,10.81,64990,627667,702542,74875,4545,2.378,56.0,False,False,False,1.074468085106383,0.9141096959765952,58660.46728971963,65658.1308411215,6997.66355140187,1.1192909616086237,False,424.76635514018693,289.5,Mid-low,Warm,0.19137719260634545,1.188078386454305
SF12368,Tamil Nadu,Nalgonda,Cotton,Kharif,4.72,877.3,28.3,73.9,6.0,6.04,26.9,147.6,38.6,59.2,Rainfed,130.2,1.89,0.83,1.11,5.24,66761,263492,349828,86336,2044,2.564,73.2,False,False,False,0.8951612903225807,0.9790223121650059,55824.576271186445,74116.10169491525,18291.525423728814,1.3276608018459763,False,433.0508474576271,245.39999999999998,High,Warm,0.0527135345028883,0.6049268501227412
SF12369,Andhra Pradesh,Nashik,Pulses,Kharif,5.72,957.2,31.2,77.8,7.4,6.16,33.9,147.3,57.9,50.6,Sprinkler,237.4,6.59,0.79,0.96,5.49,73357,439537,402730,-36807,2037,2.695,62.3,False,False,False,1.0212765957446808,1.0317948140907076,76842.13286713287,70407.34265734266,-6434.79020979021,0.9162596095436789,True,356.1188811188811,255.8,High,Hot,-0.1885223958172464,0.9960702879256921
SF12370,Maharashtra,Warangal,Pulses,Zaid,8.87,266.2,32.1,60.9,6.4,6.92,12.2,158.9,62.9,119.2,Drip,184.1,3.01,0.7,1.16,10.29,77889,584189,801478,217289,2929,3.513,47.2,False,False,False,1.2340425531914894,1.0955391615621022,65861.21758737318,90358.28635851185,24497.06877113867,1.371949831304595,False,330.2142051860203,341.0,Low,Hot,0.6862991896462727,0.9236144890812248
SF12371,Tamil Nadu,Krishna,Groundnut,Kharif,7.89,593.0,29.3,81.7,7.7,7.49,30.5,112.0,53.3,88.2,Flood,226.8,1.39,0.74,1.05,8.28,62229,467881,515256,47375,5981,1.384,60.6,False,False,False,0.7500000000000001,1.1048104322198649,59300.50697084918,65304.94296577947,6004.435994930292,1.101254378784349,False,758.0481622306718,253.5,Mid-high,Warm,-0.10631420196473074,1.6233892951155309
SF12372,Punjab,Nalgonda,Maize,Kharif,10.41,787.6,32.1,79.4,5.2,8.33,36.4,66.3,75.4,121.7,Drip,267.6,1.86,0.69,0.3,3.12,20152,712373,62874,-649499,4191,0.744,64.4,False,False,False,0.10526315789473684,0.9605796272462939,68431.6042267051,6039.769452449567,-62391.83477425552,0.08825994247395676,True,402.5936599423631,263.4,Mid-high,Hot,-1.799598980083015,0.7586035617234563
SF12373,Karnataka,Krishna,Rice,Kharif,12.48,564.1,29.3,60.4,5.7,7.03,33.3,146.7,101.2,125.8,Drip,225.7,3.99,0.87,4.34,54.16,23909,746051,1294911,548860,15966,3.392,49.3,False,False,False,1.7642276422764227,1.0845789199119962,59779.72756410256,103758.89423076923,43979.166666666664,1.735686970461805,False,1279.326923076923,373.7,Mid-low,Warm,1.8769215589022972,0.9113579478430913
SF12374,Telangana,Erode,Maize,Rabi,11.79,689.4,21.8,65.5,7.8,6.08,26.9,147.7,89.9,60.3,Drip,252.4,3.42,0.8,3.67,43.27,25136,807350,1087635,280285,6427,6.733,48.8,False,False,False,1.287719298245614,1.1981505314838647,68477.52332485157,92250.63613231553,23773.112807463953,1.347166656344832,False,545.1229855810009,297.9,Mid-high,Cool,1.185012762607762,1.0271702701385672
SF12375,Telangana,Erode,Rice,Zaid,1.72,332.5,29.3,41.9,7.8,6.38,19.8,143.7,25.7,113.8,Drip,78.2,4.0,0.84,2.84,4.88,23918,93158,116720,23562,2294,2.127,33.2,False,True,False,1.1544715447154472,1.0849871850121346,54161.62790697675,67860.46511627907,13698.837209302326,1.2529251379376973,False,1333.7209302325582,283.2,Low,Warm,0.882240833091299,0.9501067694633656
SF12376,Madhya Pradesh,Ludhiana,Wheat,Kharif,2.81,998.5,27.4,75.5,7.8,6.27,32.2,86.6,35.4,86.5,Rainfed,245.2,7.34,0.93,2.06,5.79,24729,178365,143181,-35184,748,7.741,54.1,False,False,False,0.9300225733634312,1.036703209172658,63475.088967971526,50954.09252669039,-12520.996441281139,0.8027415692540577,True,266.19217081850536,208.5,High,Warm,0.0981888286586653,0.5224499093582801
SF12377,Maharashtra,Nalgonda,Rice,Kharif,3.54,1255.9,24.8,69.3,5.9,6.27,27.0,164.5,45.5,178.0,Rainfed,217.8,4.52,0.68,2.12,7.5,20613,224522,154598,-69924,3087,2.43,57.3,False,False,False,0.8617886178861789,0.9350631676835491,63424.293785310736,43671.75141242938,-19752.542372881355,0.6885650403969321,True,872.0338983050848,388.0,High,Mild,-0.21660594692923332,0.6212133971960093
SF12378,Punjab,Raichur,Chilli,Rabi,2.08,519.6,25.4,52.5,7.5,7.14,20.1,143.8,54.5,70.9,Flood,218.3,4.98,0.93,2.05,4.26,102018,153080,434597,281517,1500,2.84,39.9,False,False,False,1.318327974276527,0.9905141026263411,73596.15384615384,208940.86538461538,135344.71153846153,2.8390188136921872,False,721.1538461538461,269.20000000000005,Mid-low,Mild,0.463092053315218,1.23682711181295
SF12379,Punjab,Raichur,Rice,Rabi,13.55,333.6,21.3,59.2,7.0,6.47,25.2,103.9,69.9,160.7,Flood,150.9,1.56,0.93,2.71,36.72,21144,888026,776408,-111618,26265,1.398,45.6,False,False,False,1.1016260162601625,0.9591508085917122,65536.97416974169,57299.483394833944,-8237.490774907748,0.8743077342330067,True,1938.3763837638376,334.5,Low,Cool,0.16165281334452114,1.3808469839794846
SF12380,Maharashtra,Warangal,Rice,Kharif,14.29,720.3,24.9,88.2,6.1,6.57,31.9,83.9,62.3,75.4,Sprinkler,149.8,3.91,0.81,3.39,48.44,20481,859047,992100,133053,18953,2.556,63.0,False,False,False,1.378048780487805,0.9290752795481866,60115.25542337299,69426.1721483555,9310.916724982506,1.1548844242515253,False,1326.3121063680896,221.6,Mid-high,Mild,0.7381017166959619,0.9448289234403854
SF12381,Gujarat,Raichur,Cotton,Kharif,11.96,911.5,23.7,73.0,6.7,7.19,31.1,124.1,47.9,88.8,Rainfed,147.2,3.94,0.9,1.03,12.32,67697,613242,834027,220785,5407,2.279,62.0,False,False,False,0.8306451612903226,0.992748363065778,51274.41471571906,69734.69899665551,18460.284280936452,1.3600291565156986,False,452.09030100334445,260.8,High,Cool,0.056719557878850704,0.6315229801824935
SF12382,Madhya Pradesh,Guntur,Pulses,Kharif,4.87,1018.7,28.9,55.9,7.1,6.42,36.0,101.9,56.0,121.0,Drip,252.0,9.37,0.9,1.37,6.67,64215,429679,428314,-1365,1186,5.624,32.5,False,False,False,1.4574468085106385,0.9032090187280668,88229.77412731005,87949.48665297742,-280.28747433264886,0.9968232098845883,True,243.5318275154004,278.9,High,Warm,-0.014459406454333386,0.6811624724591828
SF12383,Telangana,Warangal,Chilli,Rabi,12.12,488.1,24.9,58.7,8.1,7.64,21.9,62.9,74.5,93.2,Flood,208.1,4.8,0.89,0.77,9.33,106892,890608,997302,106694,9704,0.961,41.8,False,False,False,0.495176848874598,1.0378367881936017,73482.50825082509,82285.64356435645,8803.135313531353,1.1197990586206277,False,800.6600660066007,230.60000000000002,Mid-low,Mild,-0.8362727391527373,1.3731856000829685
SF12384,Telangana,Erode,Cotton,Kharif,12.01,1040.6,32.1,65.1,7.7,6.87,40.9,159.6,76.2,103.2,Drip,241.3,3.07,0.94,1.63,19.58,74292,986714,1454637,467923,8008,2.445,61.4,False,False,False,1.314516129032258,1.0894612964958976,82157.70191507078,121118.8176519567,38961.11573688593,1.4742235338710103,False,666.7776852622815,339.0,High,Hot,0.5433714077319893,0.9314188558823021
SF12385,Gujarat,Warangal,Pulses,Kharif,0.68,742.1,30.3,68.9,7.1,6.93,29.2,153.1,51.6,102.5,Flood,234.3,4.38,0.72,1.41,0.96,62917,49068,60400,11332,253,3.794,54.1,False,False,False,1.5,0.8849521425105314,72158.82352941176,88823.5294117647,16664.70588235294,1.230944811282302,False,372.0588235294117,307.2,Mid-high,Hot,0.4647825932943453,1.0406545654469839
SF12386,Telangana,Krishna,Pulses,Rabi,7.42,391.6,25.5,55.4,7.2,6.93,15.1,126.5,43.4,99.4,Flood,182.7,8.71,0.83,1.17,8.68,71519,645372,620785,-24587,3986,2.178,45.6,False,False,False,1.2446808510638299,1.0059426272741978,86977.35849056604,83663.74663072776,-3313.611859838275,0.9619025926132525,True,537.1967654986523,269.3,Mid-low,Mild,-0.10024854863907183,1.5025480682232304
SF12387,Punjab,Guntur,Maize,Kharif,7.09,885.4,27.3,75.2,6.5,6.86,33.3,94.9,70.8,87.2,Flood,324.8,7.51,0.83,3.96,28.08,19154,527562,537844,10282,4016,6.992,45.5,False,False,False,1.3894736842105262,0.9130082463415796,74409.30888575458,75859.52045133992,1450.2115655853315,1.0194896524010448,False,566.4315937940762,252.89999999999998,High,Warm,0.4117842625352744,1.0673218862572187
SF12388,Gujarat,Raichur,Maize,Rabi,7.68,252.6,21.2,52.7,8.5,6.49,15.9,118.4,63.4,111.8,Rainfed,217.1,8.94,0.81,2.61,20.04,23882,524408,478595,-45813,2500,8.016,33.1,False,False,False,0.9157894736842105,1.138376471709805,68282.29166666667,62317.05729166667,-5965.234375,0.9126386325151409,True,325.52083333333337,293.6,Low,Cool,0.1549254393976027,0.6133759374581492
SF12389,Andhra Pradesh,Erode,Groundnut,Zaid,8.68,156.1,29.7,60.7,7.0,7.56,19.4,82.7,79.5,121.6,Flood,218.6,3.79,0.66,0.55,4.77,56557,603864,269777,-334087,6179,0.772,43.7,False,False,False,0.3928571428571429,1.004110038969916,69569.58525345623,31080.299539170508,-38489.28571428572,0.44675125524952636,True,711.8663594470046,283.79999999999995,Low,Hot,-1.3587006252140523,1.5244891882311236
SF12390,Telangana,Raichur,Wheat,Kharif,1.68,860.8,31.5,69.4,7.2,7.01,33.3,142.1,42.8,101.3,Flood,202.1,4.24,0.66,2.79,4.69,24159,122185,113306,-8879,1322,3.548,61.8,False,False,False,1.2595936794582394,1.0128073448340915,72729.16666666667,67444.04761904762,-5285.119047619048,0.9273315055039489,True,786.9047619047619,286.2,High,Hot,0.3872111347683351,1.5444418228628134
SF12391,Tamil Nadu,Indore,Pulses,Kharif,11.37,731.1,24.9,67.9,6.8,6.61,25.9,162.2,64.7,104.0,Rainfed,188.2,7.24,0.89,1.41,16.03,63618,746751,1019797,273046,2040,7.858,38.2,False,False,False,1.5,0.8948119808992003,65677.30870712402,89691.90853122252,24014.599824098506,1.3656453088111031,False,179.4195250659631,330.9,Mid-high,Mild,0.6726538976046006,0.5018393223926971
SF12392,Gujarat,Rajkot,Wheat,Kharif,13.18,778.6,30.1,67.7,5.4,7.36,22.5,167.0,65.4,114.1,Sprinkler,209.8,5.42,0.66,1.8,23.72,22957,920231,544540,-375691,7230,3.281,61.8,False,False,False,0.8126410835214448,0.9624164168780263,69820.25796661609,41315.62974203339,-28504.628224582702,0.5917427254678445,True,548.5584218512898,346.5,Mid-high,Hot,-0.5402446144043646,1.0766443539368133
SF12393,Madhya Pradesh,Warangal,Pulses,Rabi,9.77,575.4,25.5,67.6,8.1,6.68,33.7,148.6,85.9,104.9,Flood,182.7,3.43,0.79,1.29,12.6,71736,553519,903874,350355,4734,2.662,68.3,False,False,False,1.372340425531915,1.0089948169037857,56654.964176049136,92515.25076765609,35860.286591606964,1.6329593022100415,False,484.54452405322417,339.4,Mid-low,Mild,1.0076761956580487,1.355278894705376
SF12394,Karnataka,Guntur,Maize,Rabi,5.55,452.1,24.1,58.6,9.0,6.94,20.0,93.2,77.2,119.8,Rainfed,132.4,5.81,0.95,3.15,17.48,24441,327148,427229,100081,1736,10.069,34.5,False,False,False,1.1052631578947367,1.165022165022165,58945.585585585584,76978.1981981982,18032.612612612615,1.3059196449313462,False,312.7927927927928,290.2,Mid-low,Mild,0.9861712989810038,0.5893926067489748
SF12395,Gujarat,Indore,Rice,Rabi,2.81,420.9,20.0,42.8,7.8,6.54,24.0,114.2,66.9,112.0,Drip,209.7,4.48,0.69,3.78,10.62,24802,168031,263397,95366,4016,2.644,34.6,False,False,False,1.5365853658536586,1.125087890403502,59797.50889679715,93735.5871886121,33938.07829181495,1.5675500354101326,False,1429.1814946619218,293.1,Mid-low,Cool,1.5470811228299999,1.0181102973568037
SF12396,Punjab,Erode,Rice,Kharif,6.81,699.3,26.5,78.5,7.5,7.24,28.9,92.5,88.0,97.8,Drip,171.9,7.38,0.72,3.14,21.38,22311,436685,477009,40324,8389,2.549,46.8,False,False,False,1.2764227642276424,1.0120891832429857,64124.08223201175,70045.37444933922,5921.29221732746,1.0923411612489553,False,1231.8649045521292,278.3,Mid-high,Mild,0.6267556968236097,0.8775472877037627
SF12397,Tamil Nadu,Nashik,Chilli,Kharif,6.23,1265.9,25.7,88.5,7.1,6.45,38.6,154.7,62.8,61.5,Flood,143.8,1.07,0.89,1.73,10.78,131240,415278,1414767,999489,4930,2.187,76.8,False,False,False,1.1125401929260448,1.2742366134278362,66657.78491171749,227089.40609951844,160431.62118780095,3.406794966263563,False,791.3322632423756,279.0,High,Mild,0.720691556361034,1.3571877940475885
SF12398,Maharashtra,Raichur,Cotton,Rabi,12.92,495.2,21.9,63.4,8.0,6.8,18.3,97.6,81.4,68.1,Drip,48.7,5.84,0.73,1.41,18.22,64656,601820,1178032,576212,8039,2.266,56.9,False,False,False,1.1370967741935483,0.9481533622225644,46580.49535603715,91178.94736842105,44598.4520123839,1.9574490711508425,False,622.2136222910217,247.1,Mid-low,Cool,0.6771913521869316,0.8691675096486167
SF12399,Karnataka,Warangal,Wheat,Rabi,0.6,1146.5,21.1,77.1,8.8,6.75,24.7,120.1,42.4,111.2,Rainfed,87.4,8.46,0.88,2.24,1.34,22060,40521,29560,-10961,161,8.323,55.8,False,False,False,1.0112866817155757,0.9248118724715451,67535.0,49266.66666666667,-18268.333333333336,0.7294982848399595,True,268.33333333333337,273.7,High,Cool,-0.1313767750903803,0.5266523250730382
SF12400,Maharashtra,Indore,Groundnut,Rabi,13.29,766.4,19.5,56.7,7.4,5.97,28.9,140.7,41.8,113.4,Sprinkler,98.7,3.28,0.76,0.92,12.23,47475,964399,580619,-383780,6592,1.855,47.9,False,False,False,0.6571428571428573,0.842868682923365,72565.76373212943,43688.412340105344,-28877.35139202408,0.6020526773669405,True,496.0120391271633,295.9,Mid-high,Cool,-1.0881488353449833,1.0622288591769404
SF12401,Tamil Nadu,Nashik,Groundnut,Zaid,7.18,489.4,30.2,48.6,6.8,6.55,19.3,167.3,48.0,81.9,Rainfed,107.7,6.39,0.91,1.53,10.99,56587,439334,621891,182557,1963,5.599,40.9,False,False,False,1.092857142857143,1.0046426574109417,61188.57938718663,86614.34540389973,25425.766016713093,1.4155312359161822,False,273.39832869080783,297.20000000000005,Mid-low,Hot,0.4403474191890509,0.5854930362116992
SF12402,Telangana,Nalgonda,Wheat,Zaid,2.24,80.0,30.0,42.5,7.9,6.41,20.1,99.7,71.6,100.5,Rainfed,173.3,5.82,0.74,1.55,3.47,19192,152916,66596,-86320,699,4.964,29.7,False,False,False,0.6997742663656885,0.8045779445364412,68266.07142857142,29730.35714285714,-38535.71428571428,0.4355070757801669,True,312.0535714285714,271.8,Low,Hot,-0.9409158071904987,0.6124611389075869
SF12403,Karnataka,Nalgonda,Rice,Zaid,11.87,196.6,34.2,50.9,9.0,5.77,13.8,133.8,57.3,103.8,Drip,136.1,3.16,0.95,0.86,10.21,22940,791623,234217,-557406,16283,0.627,45.5,False,False,False,0.34959349593495936,1.0406223774637664,66691.0699241786,19731.8449873631,-46959.2249368155,0.2958693721632646,True,1371.7775905644482,294.90000000000003,Low,Hot,-1.1103202243021908,0.9772173064466848
SF12404,Andhra Pradesh,Guntur,Rice,Rabi,10.72,680.0,24.0,52.8,6.6,6.81,24.0,148.4,69.6,126.5,Rainfed,40.0,3.66,0.84,3.61,38.7,21432,556689,829418,272729,8542,4.531,53.9,False,False,False,1.467479674796748,0.9722152917961396,51929.94402985074,77371.08208955223,25441.13805970149,1.489912680149958,False,796.8283582089551,344.5,Mid-high,Mild,1.2679645204445598,0.5676390015883598
